updateDt,title,source,translated,remove_stopword,lemmatization
2019-02-28 00:00:00+00:00,"승리, 버닝썬 파티서 '린사모'에 감사 전했다",ko,"Winned, thanked by the Burning Sun party 'Linsamo'",'HEADDROP VR ' CREATED BY BIGBANG 'WIRE ',' fight vs chase police ' 20 hour
2019-02-28 00:00:00+00:00,"빅뱅 승리, 마약 1차 조사 음성반응 “많은 의혹..곧 진실 밝혀질 것”",ko,"BIGBANG Wins, Drugs Primary Study Speech “A lot of doubts.. Soon the truth will be revealed”","[ COMPLETION ] ‘ HATU4 ’ BOAKI EXO NCT127 , SM★ ’ ‘ HALOWIN PARTY TO CASTING SHOES ’","[ SW - SHI LINE ] YANG HYUN - SEOK , icon of DADA MINK"
2019-02-28 00:00:00+00:00,승리 측 “해외 공연 취소...성접대 의혹 엄중 수사 요청”(공식),ko,Victory side “Cancel performances abroad...Severely request for a sponsor” (official),"Seven , `` The Korean Film Festival '' held time",why refer ` ` Massage Survey '' win police attendance ?
2019-02-28 00:00:00+00:00,"승리, 해외 콘서트 포함 모든 스케줄 전면 중단",ko,"Winning, all schedule front suspension with overseas concerts",Haeundae open startups,` ` I not know I not know I not know I not know I not know I not know I ' m . ''
2019-02-28 00:00:00+00:00,"소속사 YG ""빅뱅 승리, 해외콘서트 등 모든 스케줄 중단 수사협조""",ko,"ORGANIZER YG ""BIK BANG WIN, ALL SCHEDULE SUSPENDED SUSPENDED SUSPENDED SUSPENDED""","Seven , ‘ Hanchinese Festival ’ Red Carpet+Shoulder Stage ( Official )","[ yishu ] '' all the SUSPICIOUS '' win , 8 hours and 30 minute"
2019-02-28 00:00:00+00:00,"승리 마약 음성, ""성접대 의혹 수사 간절히 요청""도..해외 콘서트 2곳 취소[공식]",ko,"The Victory Voice, ""Severely request for the Prophet Muhammad."".Two international concerts canceled [Official]","Seven , 'Hanchinese Festival ' Red Carpet+Shoulder Stage Launch",""" climate Self - Visual Attendance "" win 8 hour 30 minute investigation , ear action want , """
2019-02-28 00:00:00+00:00,"""승리 마약 간이검사 음성"" 警, 버닝썬 대표 재소환",ko,"""Training Drug Encounter Voice"" 未分類",Copyright ( C ) 2018 BUSAN . All Rights Reserved,the first press release ' swim God ' report ` ` I ' m interested '' ` ` I like ' ghost ' Big Bang Song ''
2019-02-28 00:00:00+00:00,"YG 측 ""승리, 3월 콘서트 취소 모든 활동 전면 중단"" 6억 생파 해명은無",ko,"YG SIDE ""RESTAURANT, MARCH CONCERT CANCELS ALL ACTIVITIES FRONT SUSPENSION"" 6 BILLION WON",'HANDLOCK VR ' BRANDING PARTICIPATION WINS HIM HAS 'GRADUATE ',"Despachi ` ` Restaurant , philippine Palawan , 150 million lively invite , 10 room saloon member ''"
2019-02-28 00:00:00+00:00,"'버닝썬' 이문호 대표, 경찰 조사 중에도 클럽서 난동 부려",ko,"""Banning Sun"" Lee Moon Lake representative, police inspected even during the club","Launched Venture Startup ... Copyright ( C ) 2010 - 2018 SQUARE ENIX CO. , LTD. All Rights Reserved","Despachi "" Winley , Philippines ginger single room saloon """
2019-02-28 00:00:00+00:00,"빅뱅 승리 측 ""진실 밝혀질 것으로 기대한다""(종합)",ko,"BIGBANG win side ""I expect to reveal the truth"" (total)",HANA FINANCIAL INVESTMENT HAS INVESTED IN SOCIAL NETWORKS AND BIG BANG ’ S VICTORY ‘ HANDROCK VR ’ LAUNCH,"win police attendance , 2nd North American Summit ? "" taime Gap """
2019-02-28 00:00:00+00:00,"‘버닝썬’ 이사 지낸 ‘빅뱅’ 승리, 성접대 의혹 부인 8시간 반 조사받아",ko,‘Bubbling Sun’ Wins ‘Big Bang’ and receives 8 hours half of the interview,BIG BANG WIN PARTICIPATION VR FRANCHISE 'HEADDROP VR ' LAUNCH,"Big Bang Wins , Erotic Drugs Abuse Front Gynecological Hair Urine Noodles commission"
2019-02-28 00:00:00+00:00,"승리, 8시간 넘게 조사 마약 성 접대 의혹 모두 부인",ko,"Victory, over 8 hours of investigational narcotic hostess admitted",Korea ’ largest startup festival 2018,win Police Attendance proudly power WordPress
2019-02-28 00:00:00+00:00,[​아주경제 오늘의 뉴스 종합] 트럼프-김정은 ‘북미정상회담’ 결국 결렬,ko,[ News History of the Very Economy Today] Trump-Kim Jung Kim’s ‘North America Summit’ finally concluded,"[ Individual ] “ Millions assets ? Adress : No . 5 Yard , 7th Guanggu Street , Badaling Economic Development Zone , Yanqing District , Beijing , China","victory , drug - en , ' permanent ' Holy Cross , ' defect ' journalist say , "" defect """
2019-02-28 00:00:00+00:00,"디스패치 “승리, 6억대 광란의 생파 업소女도 초대”",ko,“Invitation of the Genre and the Genre of the Genre of the Genre”,"“ Blackpink ” Jenny , ‘ Solo ’ expresses ‘ Nadaum ’","bigbang win Police self - expand "" we ' be Abalone """
2019-02-28 00:00:00+00:00,"‘승리 6억 생일파티’ 보도 98만원 동생 선물 내적갈등, 쇼였나?",ko,"‘Second Year Party’ reported $98 million brother gift, was the show?","[ HI★REVIEW ] `` CALL SONG '' POSSIBLE '' BLACKPINK , CONCERTS ALSO AVAILABLE",[ daily trend ] hand back 261 day February 28
2019-02-28 00:00:00+00:00,"""승리 2년 전 필리핀서 생일파티  유흥업소 여성들 동원""",ko,"""2 years ago Philippines birthday party youth women's club""",JENNY `` WOMEN 'S GD 'S PRAISE IS GOOD '',"VICTORY , the holyrood of the NARRATION of the NARRATION of the NIGHT SAMPLE after the EAR ... '' all the NARRATION '' FULLILLA [ MK ish ]"
2019-02-28 00:00:00+00:00,"승리, 8시간 반 조사 성접대 의혹 경찰 유착 등 집중 추궁",ko,"Intensive Chugoku, including victory, eighth half investigation, police accident, etc","Win , Clan Moritz meet certification `` Global Inmax ''","Desspaccio , six hundred million birthday party unveil ' Nagasaki '"
2019-02-28 00:00:00+00:00,"디스패치 ""승리 6억 생일파티→버닝썬 오픈"" 팔라완서 리조트 통째로 빌려 '룸살롱 여성 동행'",ko,"Despachi ""Restaurant 400 Million Birthday Party→Banning Sun Open"" Palwanseo Resort Tongue 'Restaurant Women'",EDM ALLEN WALKER OPENS AT 12PM ON DECEMBER 18TH,` ` 2 year ago Philippines birthday party youth woman 's club ''
2019-02-28 00:00:00+00:00,"디스패치 “승리, 생파에 룸살롱 종업원 초대” 승리 “좋은 인맥,서로 만남의 장”",ko,"Despachi “Restaurant, Inviting Room Saloon Entrepreneur” Wins “Good Inmax, Meet the Book”","[ President ] BLACKPINK JENNIE , `` You want continue title ''",' burn Sun ' Nolan Big Bang win 8 hour 30 minute
2019-02-28 00:00:00+00:00,빅뱅 승리 경찰 자진출석 “모발검사 받겠다”,ko,BIGBANG Wins Police Self-Expanded “We’ll Be Abalone”,"Win , visit headquarters Shao Hongshu , communicate fans ↑",bigbang win side ` ` I expect reveal truth ''
2019-02-28 00:00:00+00:00,"승리, 성접대 마약 의혹 밤샘 조사 후 귀가...""모든 의혹"" 풀릴까 [MK이슈]",ko,"VICTORY, THE HOLYROOD OF THE NARRATION OF THE NARRATION OF THE NIGHT SAMPLE AFTER THE EAR...""ALL THE NARRATION"" FULLILLA [MK ISH]",“ The last concert year ” ... The final concert year 2,"[ SW ISH ] VICTORY , the 1st survey of the DRUG ` ` active REACTION ''"
2019-02-28 00:00:00+00:00,"‘버닝썬’ 논란 빅뱅 승리, 8시간30분 조사 마치고 새벽 귀가",ko,‘Burning Sun’ Nolan Big Bang Wins 8 hours 30 minutes,"WIN , HYO-YEON AND DAJEONG AUTHENTICATION SHOT `` DJ DEBUT CELEBRATION ''","Win , 8h30min high - strength survey receive ' Massage Protestants '"
2019-02-28 00:00:00+00:00,"승리 지친 기색 역력, 밤샘 조사 후 귀가",ko,"Victory Fierce Power, Ears After Night Sample Survey","[ Today 's New Year 's Talk ] BIGBANG Wins , My Year 's Eve Concert",what voice proficiency ? the ancestor ancestor ancestors ancestors ancestors ancestors ancestors ancestor ancestor
2019-02-28 00:00:00+00:00,[오늘은 이런 경향]2월28일 261일만에 다시 맞잡은 손,ko,[Daily this trend] Hands back to 261 days of February 28,"BIGBANG Wins , last concert tour February next year ( Official admission )","Win , Drug Primary Probe Voice Reaction "" the truth reveal , hair test result 1~2 week """
2019-02-28 00:00:00+00:00,"'밤샘조사' 후 피곤한 표정의 승리 ""모든 의혹 조사""",ko,"""Bomb survey"" after the victory of the targeted ""All suspicions""","SBS SIDE “ BLACK PINK ” , “ GARO CHANNEL ” , FILMED MID-MONTH ( OFFICIAL ENTRY )","victory , 1st investigation drug ` ` truth reveal ''"
2019-02-28 00:00:00+00:00,"[SW이슈] 승리, 경찰 자진 출석 ‘버닝썬’ 마약 성접대 의혹 모두 밝혀질까",ko,"[SW ISH] WINNING, POLICE SELF-VISUAL ATTENDANCE ‘BINNING SUN’ DRUG CLOSE ALL","BIGBANG wins “ Sushi Bank Oranman ” cheering age girl , ‘ Friend ’","Win , Drug Primary Probe "" Voice Reaction "" Hair Inspection back 1~2 week"
2019-02-28 00:00:00+00:00,"승리 ""모든 의혹 조사받았다""..경찰 승리 소변 머리카락 채취[SS이슈]",ko,"WIN ""ALL THE SUSPICIOUS INVESTIGATIONS"".SPANKING WIN URINE HAIR SATURATION[SS YISHU]","[ Hyundai tea 'Parisid ' beauty 'Style Night ' ] Fashion music wearing hip-hop modern tea , Hollywood heart crying","Despachi ` ` Happy Birthday Party Palwan Island Bilge , Room Saloon Human Resources 10 people ''"
2019-02-28 00:00:00+00:00,"승리 ""모든 의혹 조사받았다""..경찰 승리 소변 머리카락 채취",ko,"Victory ""All the suspicious investigations"".Spanking win urine hair squeeze","[ Hyundai tea 'Parisid ' beauty 'Style Night ' ] Fashion music wearing hip-hop modern tea , Hollywood heart crying","dishpatch ` ` Winley , Philippines 's 6 M Birthday Party Lee Munho Yuheung - up office woman also together ''"
2019-02-28 00:00:00+00:00,'성접대 의혹' 승리 경찰 출석 8시간30분 밤샘조사 뒤 귀가,ko,‘Sensored’ Win Police Attendance 8h30min Night Sample Survey,[ Photo ] BIGBANG Wins modern car Palisate beauty marketing event,"WIN AFFILIATE YG , dawn CRUSHER COLBOX dozen of powder"
2019-02-28 00:00:00+00:00,"마약 성접대 의혹 '버닝썬'...승리 ""의혹 해소 최선다할 것""",ko,"The drug ""Binning Sun""...there will be the best of the suicide""","Hyundai Cars , ‘ Parisid ’ Lifestyle Offers Global Culture Marketing Boot",bigbang WIN NIGHT SAMPLE than YG in change
2019-02-28 00:00:00+00:00,"'성접대+마약 의혹' 승리, 과연 '승츠비'로 돌아올 수 있을까[SS이슈]",ko,"""SUNGSUK"" WINS AND CAN RETURN TO ""SUNGSUK"" [SS YISHU]","Hyundai Palisade , Marketing Fashion Show , Big Bang Win , Erica Jane","I ' interested voice positive , big bang jandron win two ?"
2019-02-28 00:00:00+00:00,‘승리 음주운전 의혹 보도’ 김용호 기자 “양현석은 만났지만 1억 안 받아”,ko,"Kim Yong-ho's reporter ""Yang Hyun-seok met but received 100 million won""","'YG BONDI ' JUNG JOON-HYUK , BANG YE-DAM-HYUN SEOK-HYUN SEOK-HYUN SEOK-HYUN","bigbang win , Drugs Primary Study Speech "" a lot doubt .. soon truth reveal """
2019-02-28 00:00:00+00:00,'성접대 의혹' 빅뱅 승리 8시간 조사 귀가,ko,8 hours of Victory’s Big Bang,'Bang Moon Show ' Gangnam Club Don Porin Hemim `` Bang Win Affair '',"victory , sacred Drugs Gynecological Police , Additional Summoner Review"
2019-02-28 00:00:00+00:00,“끝까지 간다” 승리 ‘성접대 의혹’ 보도 기자 후속기사 예고,ko,“Go to the end” wins the “Send to the end” press release,Copyright © 2018 . All rights reserved,"` ` Banning Sun '' Lee Moon Lake representative , police inspect even club"
2019-02-28 00:00:00+00:00,"'경찰 자진 출석' 승리, 8시간 30분 조사후 귀가 ""마약 등 원하는 모든 조치에 임했다""",ko,"“Climate Self-Visual Attendance” Wins 8 hours and 30 minutes after the investigation, the ears were in all the actions you want,”","[ Potato ] ‘ Gangri Ye-dam-year ’ Lee Ayun , Volume Gus","victory side "" cancel performance abroad ... severely request sponsor "" ( official )"
2019-02-28 00:00:00+00:00,"[Y이슈]""모든 의혹 밝혀지길"" 승리, 8시간 30분 조사 받고 귀가",ko,"[YISHU]""ALL THE SUSPICIOUS"" WINS, 8 HOURS AND 30 MINUTES",Toptech subsidiary Lemon company value 7 months new 4 times 'Capture ',"win , schedule front suspension overseas concert"
2019-02-28 00:00:00+00:00,"`승리 성접대 의혹 카톡` 최초보도 기자 ""조작 없어 후속보도 참고 있다""",ko,"""I don't know if I don't know if I don't know if I don't know that I don't know if I don't know what I'm doing.""","November Group private brand reputation ‘ 1 2nd place ’ , J Min-Wu , BLACKPINK JENNIE-TWI","ORGANIZER YG ` ` BIK BANG WIN , all SCHEDULE SUSPENDED SUSPENDED SUSPENDED SUSPENDED ''"
2019-02-28 00:00:00+00:00,승리 경찰 출석 후 '마약조사' 언급한 이유는?,ko,"Why did you refer to the ""Massage Survey"" after winning police attendance?","Kim Min-Boon , No . 1 Boy Group ’ personal brand plan November","the Victory Voice , ` ` severely request Prophet Muhammad . ` ` .Two international concert cancel [ official ]"
2019-02-28 00:00:00+00:00,"[SW시선] 양현석, 어쩌다 민폐의 아이콘이 됐나",ko,"[SW-SHI LINE] YANG HYUN-SEOK, ICONS OF DADA MINK",‘ Changchun Arena ’ wins “ Big Bang bream soon Chapter .. cheering ”,` ` Training Drug Encounter Voice '' 未分類
2019-02-28 00:00:00+00:00,"승리, 마약엔 ‘당당’ 성접대 의혹엔 ‘침묵’ 기자 말 끊고 “감사합니다”",ko,"Victory, the drug-en, the ‘permanent’ of the Holy Cross, and the ‘defect’ of the journalist said, “defect”","방탄소년단 J Min , “ The Boy Group ’ Private Brand Tops ” .................",bigbang win side ` ` I expect reveal truth '' ( total )
2019-02-28 00:00:00+00:00,"승리 경찰 출석 성접대 카톡 의혹 보도 강경윤 기자 ""후속 보도 있을 것"" 예고",ko,Win Police Attendance Proudly powered by WordPress,"BIGBANG wins “ brothers come back , I act without much. ” ?","yg SIDE ` ` RESTAURANT , MARCH concert CANCELS all activity front SUSPENSION '' 6 billion WON"
2019-02-28 00:00:00+00:00,"빅뱅 승리, 성접대 마약 의혹 전면 부인 모발 소변 국과수 의뢰",ko,"Big Bang Wins, Erotic Drugs Abuse Front Gynecological Hair Urine Noodles Commissioned","‘ YG BORYEONG-MYEON ’ 14-YEAR-OLD CHOI JOON-HYUK , MOON-MYEON , ETC","Winned , thank burn Sun party ' Linsamo '"
2019-02-28 00:00:00+00:00,"'승리 성접대 의혹' 최초 보도 기자 ""참고 있다"" ""빅뱅 노래 중 '거짓말' 좋아해""",ko,"The first press release of the 'Swimming God' report ""I'm interested in"" ""I like the 'Ghost' during Big Bang Song""","BIGBANG WIN , AFFILIATE WITH THE GLOBAL THEME PARK . VR THEME PARK OPENS IN SINGAPORE",' bubble Sun ' win ' Big Bang ' receive 8 hour half interview
2019-02-28 00:00:00+00:00,'앞서는 승리vs쫓는 경찰' 20시간 술래잡기 결과는,ko,'fight vs chasing police' 20 hours,"VR THEME PARK OPENED IN SINGAPORE , ‘ HEADDROP VR ’ , WHERE BIGBANG WINS","victory , 8 hour investigational narcotic hostess admit"
2019-02-28 00:00:00+00:00,"디스패치 “승리, 필리핀 생파 단골 룸살롱 女종업원 10명 동행”",ko,"Despachi “Winley, Philippines ginger single room saloon”","WINDOWS INSTRUCTION HEADLOCKVR , WINDOWS IN SINGAPORE OPENING IN SINGAPORE",[ news history Very Economy today ] Trump - Kim Jung Kim ' ' North America Summit ' finally conclude
2019-02-28 00:00:00+00:00,"승리 경찰 출석,2차 북미정상회담 맞춰 꼼수? “타이밍 기가 막혀”",ko,"Win police attendance, 2nd North American Summit? “Taiming Gap”","`` Channel '' Wins `` Channel filed somewhat huge , schedules empty '' laugh game Eutube Doti appeared",""" Invitation Genre Genre Genre Genre """
2019-02-28 00:00:00+00:00,"디스패치 ""승리, 필리핀 팔라완 6억 생파 150여 명 초대, 룸살롱 여종업원 10명 포함""",ko,"Despachi ""Restaurant, Philippine Palawan, 150 million lively invites, 10 room saloon members""",[ VOLUNT TV PRO ] 15 DAYS TV PRO,"' Second Year Party ' report $ 98 million brother gift , show ?"
2019-03-01 00:00:00+00:00,"[단독] 광수대 측 ""`승리 성접대 의혹` 카톡 원본 요청, 아직 못 받아""",ko,"[Reading] Gwangsoo side ""Swimming the cheerfulness of the cheerfulness""","WINNING `` HANDLOCK VR '' REPRESENTATIVE BURDEN , PARTICIPATE IN CREATIVE DIRECTOR ''","start Blast , be possibility reconcussion win burn Sun ?"
2019-03-01 00:00:00+00:00,승리 '성매매 알선 혐의' 입증 키  카톡대화 원본 찾는 경찰,ko,Win 'Professority Alternate' Proven Key to Search Original Police,[ POTATO ] BIGBANG WINDOWN VR,"be . a spirituality , Victory ? ` ` go back time ''"
2019-03-01 00:00:00+00:00,[연예가 하이스쿨] 3.1운동 100주년 기념 대중문화계 이모저모,ko,[Artist High School] 3.1Promotion of 100th Anniversary of the Korean Cultural Center,BIGBANG Wins ‘ GLOVE ! WALKING ’,""" Hyodo Harderny "" , sympathy , sympathy Holy Spirit"
2019-03-01 00:00:00+00:00,"‘연예가중계’ 승리, “많은 분들을 화나게 했다.. 성실 조사 임할 것”",ko,"“Anniversaries” wins, “I’ve seen many people.. Employee Surveys""","[ PHOTO ] BIG BANG WIN , VR PLAY","Biei Festive , win sniper ? "" I ' go back ship , """
2019-03-01 00:00:00+00:00,"[전문] ’마약 성접대 의혹’ 승리, 활동 중단 YG “모든 스케줄 중단 수사엔 적극 협조”",ko,[EXPERIENCED] ‘MIRACLE’ WINS AND STOPS ACTIVITIES YG “ALL SCHEDULE SUSPENDED SUSPENDED”,[ POTATO ] HEADROCK VR INVESTMENT LAUNCH,[ READY YTERVIEW 2 ] WINLEY ` ` BIG BANG be work together with the FAMILY and the DAY ''
2019-03-01 00:00:00+00:00,"승리, 마약 간이검사 ‘음성’ 최종결과 1~2주후 나와",ko,"Win, Drug Encapsulating ‘Voice’ Final Results 1~2 weeks",BIGBANG WINS VR BUSINESS,JYP in front of the E - MAIL cheer in the first PLACE of yg
2019-03-01 00:00:00+00:00,버닝썬-전직 경찰 통화내역 확보 승리 8시간 30분 조사,ko,Burning Sun - Full-time Police Call 8 hours 30 minutes,Winning `` My 'Friend ' Voting Live Broadcasting '' No Hack,"` ` in case technical actor '' Biei Ethics , Win Matching"
2019-03-01 00:00:00+00:00,"빅뱅 승리, 모든 의혹 부인 마약 간이검사 '음성'",ko,"Big Bang Wins, All Worship Gynecological Drugs Rapid Test",BIGBANG WINS `` HOLD STOCK VR BLOODS WILL BE HAPPY '',"Biei Member Ethics , Big Bang 's publish win ? \ '' in front staff \ ''"
2019-03-01 00:00:00+00:00,"승리 “활동 중단, 경찰 수사 협조” 6억 생일파티 언급은 無 [M+이슈]",ko,"WIN “ACTIVE SUSPENDED, POLICE SUSPENDED COOPERATION” [M+SHASH]","[ POTATO ] BIGBANG WINS , HEADROCK VR CREATIVE DIRECTOR",[ singleready YTERVIEW 1 ] BIG BANG WIN ` ` BUSINESS ? ARTISTS be here ''
2019-03-02 00:00:00+00:00,"비에이 멤버 영균, 빅뱅 승리 향한 게시글? \""스태프 앞에서 \""",ko,"Biei Member Ethics, Big Bang's published to win? \""In front of staff \""","BIGBANG WINS , SBS ‘ WILD ! WALK ’ JOIN 15 DAYS FIRST REGULAR BROADCAST","LM - SIDE "" gangdaniel content determination , contract termination no will be agreed "" ( OFFICIAL )"
2019-03-02 00:00:00+00:00,"비에이 영균, 승리 저격? “비수를 꽂더니, 몇 배로 돌아가네요”",ko,"Biei Festive, Win sniper? “I’m going back to the ship,”","BIGBANG WINS VR FRENCH VR ‘ HEADDROP VR ’ , LAUNCHING HOT ATTENTION",[ read ] Gwangsoo side ` ` swimming cheerfulness cheerfulness ''
2019-03-02 00:00:00+00:00,"비에이(Be.A) 영균, 승리 저격? ""비수 꽂더니 몇 배로 돌아가""",ko,"Be.A Spirituality, Victory? ""Go back to a few times""","HANA FINANCIAL INVESTMENT , THE REASON FOR INVESTING IN BIG BANG ’ S ‘ HEAD LOCK VR ’",Win ' Professority Alternate ' prove Key Search Original Police
