title,updateDt,source,translated,remove_stopword,lemmatization
Missbrauch: Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:37:47+00:00,en,R. Kelly found guilty in sex trafficking and racketeering trial,Abuse process : Jury speaks Ex-Superstar R. Kelly guilty,singer R Kelly convict sex trafficking trial
R. Kelly found guilty of all charges in racketeering and sex trafficking trial,2021-09-27 19:38:00+00:00,de,R. Kelly guilty in abuse process,Black Women Girls Deserve Protected Violence,"at sexual abuse trial , defense R. Kelly portray ` ` sex symbol ''"
Missbrauchsprozess: Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:38:15+00:00,en,R&B superstar R. Kelly convicted in sex trafficking trial,R. Kelly ’ sales soar 500 % sex trafficking verdict,Straf R. Kelly pas mei vastgesteld
R. Kelly found guilty in sex trafficking and racketeering trial,2021-09-27 19:39:38+00:00,de,Abuse: Jury speaks Ex-Superstar R. Kelly guilty,R. Kelly Found Guilty Racketeering,YouTube remove official channel R. Kelly
R&B superstar R. Kelly convicted in sex trafficking trial,2021-09-27 19:41:00+00:00,en,Artisten R. Kelly er kjent skyldig i utpressing og menneskehandel,R. Kelly 's legal team brings witnesses say never saw abuse singer,the final pleas case R. Kelly hold .
Artisten R. Kelly er kjent skyldig i utpressing og menneskehandel,2021-09-27 19:41:07+00:00,en,Live: R. Kelly Found Guilty of All Counts and Faces Life in Prison,R & B superstar R. Kelly convicted sex trafficking trial,Artisten R. Kelly er kjent skyldig utpressing og menneskehandel
Live: R. Kelly Found Guilty of All Counts and Faces Life in Prison,2021-09-27 19:43:05+00:00,de,Singer R. Kelly guilty of misuse,YouTube deletes R. Kelly channels,Jury find R. Kelly Guilty all count federal Sex Trafficking Trial
Missbrauch: Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:44:00+00:00,de,Abuse: Jury speaks Ex-Superstar R. Kelly guilty,North Dakota Republican latest House breakthrough COVID-19 case,Judge begin give instruction jury R. Kelly trial
Sänger R. Kelly in Missbrauchsprozess schuldig gesprochen,2021-09-27 19:44:17+00:00,de,Abuse process: Jury speaks Ex-Superstar R. Kelly guilty,R. Kelly funnet skyldig seksuelle overgrep og menneskehandel,"R. Kelly hide crime ' plain sight , ' prosecutor say near end sex traffic trial"
Star américaine du R&B déchue - R. Kelly reconnu coupable de crimes sexuels,2021-09-27 19:44:30+00:00,fr,American R&B Star Fallen - R. Kelly convicted of sexual crimes,Bill Cosby thinks R.Kelly ‘ railroaded ’ sex-trafficking trial,abuse process around R. Kelly : court condemn singer charge
Star américaine du R&B déchue - R. Kelly reconnu coupable de crimes sexuels,2021-09-27 19:44:30+00:00,de,Abuse process: Jury speaks Ex-Superstar R. Kelly guilty,Bill Cosby thinks R.Kelly ‘ railroaded ’ sex-trafficking trial,R. Kelly receive Support after YouTube Removes Channels
Missbrauchsprozess: Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:45:47+00:00,de,Abuse process: Jury speaks Ex-Superstar R. Kelly guilty,R. Kelly : Indictment holds final plea,Singer R. Kelly convict sexual crime
Missbrauchsprozess: Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:45:47+00:00,de,Abuse process: Jury speaks Ex-Superstar R. Kelly guilty,Singer R Kelly convicted sex trafficking trial,R. Kelly guilty : now ex - wife pack
Missbrauchsprozess: Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:45:47+00:00,fr,American R&B Star Fallen - R. Kelly convicted of sexual crimes,R & B superstar R Kelly convicted sex trafficking trial,"YouTube remove R. Kelly 's official channel , keep music , wake singer 's sex trafficking conviction"
Missbrauchsprozess: Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:45:47+00:00,de,Abuse process: Jury speaks Ex-Superstar R. Kelly guilty,R Kelly trial : Prosecutor says singer hid crimes 'plain sight ' abuse trial nears end,how R. Kelly get away with it - the New York Times
R. Kelly: US-Sänger in Missbrauchsprozess von Jury schuldig gesprochen,2021-09-27 19:46:13+00:00,de,R. Kelly: US singers guilty of misuse by jury,Here Are Stories Brave Women Who Testified Against R. Kelly,R. Kelly conviction offer measure justice long - silence black woman
R. Kelly considerado culpado pelo crime de tráfico sexual,2021-09-27 19:46:40+00:00,es,R. Kelly considered guilty sex trafficking crime hair,Claim R Kelly get fair trial dismissed ‘ insulting ’ victim,"' survive R. Kelly ' Producers Talk Verdict , what be next"
R. Kelly considerado culpado pelo crime de tráfico sexual,2021-09-27 19:46:40+00:00,es,R. Kelly considered guilty sex trafficking crime hair,"Claim R Kelly get fair trial insulting , says one accusers",what R. Kelly 's Conviction Means for Chicago charge
Missbrauchsprozess gegen US-Musiker: Ex-Superstar R. Kelly schuldig gesprochen,2021-09-27 19:46:50+00:00,en,"R. Kelly's life, from troubled talent to trafficking trial",R. Kelly Found Guilty Racketeering Sex Trafficking,lawyer : R. Kelly unlikely take stand traffic trial
Prozess in New York: Musiker R. Kelly in Missbrauchsprozess verurteilt,2021-09-27 19:46:53+00:00,de,Abuse process against US musicians: Ex-Superstar R. Kelly guilty spoken,Singer R Kelly convicted racketeering US trial,jury : R. Kelly guilty point sex crime
"R. Kelly's life, from troubled talent to trafficking trial",2021-09-27 19:47:13+00:00,de,Process in New York: Musician R. Kelly condemned in abuse process,Accusation concludes case presentation R. Kelly 's sexual trafficking trial,singer R. Kelly convict ...
Artisten R. Kelly kjent skyldig i alle tiltalepunkter,2021-09-27 19:47:26+00:00,en,Artisten R. Kelly kjent skyldig i alle tiltalepunkter,R. Kelly funnet skyldig,Family Hopes R. Kelly 's conviction will help they reunite with Daughter
"R. Kelly's life, from troubled talent to trafficking trial",2021-09-27 19:47:41+00:00,en,"R. Kelly's life, from troubled talent to trafficking trial",Entertainment News Roundup : Prosecutors rest case R. Kelly month testimony ; Pianist Beisembayev 'on cloud nine ' winning Leeds competition,abuse process : R. Kelly speak guilty
États-Unis : Le chanteur R. Kelly reconnu coupable de crimes sexuels,2021-09-27 19:48:46+00:00,en,R. Kelly Found Guilty In Sex Trafficking & Racketeering Case,"Entertainment News Roundup : R. Kelly convicted luring women , underage girls sex ; Netflix rolls mobile games users select European markets","in R. Kelly verdict , black woman see long - overdue justice"
R. Kelly Found Guilty In Sex Trafficking & Racketeering Case,2021-09-27 19:48:52+00:00,fr,United States: Singer R. Kelly convicted of sexual crimes,Jury spricht Ex-Superstar R. Kelly schuldig,"R. Kelly 's life , troubled talent traffic trial"
R. Kelly: Ένοχος για sex trafficking ο σταρ της R&B,2021-09-27 19:49:00+00:00,en,Singer R. Kelly found guilty on all counts in sex abuse trial,"Editorial : Finally , justice R. Kelly ’ victims . Why ’ listen sooner ?",` ` forever predator '' : reaction debt R. Kelly
R. Kelly reconnu coupable de crimes sexuels dont exploitation de mineures,2021-09-27 19:49:37+00:00,en,Jury spricht Ex-Superstar R. Kelly schuldig,YouTube removes official channels R. Kelly,jury resume deliberation R. Kelly sex misconduct case
Jury spricht Ex-Superstar R. Kelly schuldig,2021-09-27 19:50:00+00:00,fr,A. Kelly convicted of sexual crimes including exploitation of minors,R & B superstar R. Kelly convicted sex trafficking trial,r Kelly channel drop YouTube racketeering sex trafficking conviction
Singer R. Kelly found guilty on all counts in sex abuse trial,2021-09-27 19:50:41+00:00,el,R. Kelly: Guilty of sex trafficking R&B star,Evening Update : Annamie Paul steps leader Green Party Canada,YouTube eliminate two channel R. Kelly singer find guilty human trafficking
Sänger R. Kelly in Missbrauchsprozess schuldig gesprochen,2021-09-27 19:51:00+00:00,en,R Kelly convicted of racketeering and sex-trafficking charges after graphic trial,United States : singer R. Kelly convicted sexual crimes,"R. Kelly Channels remove from YouTube , Songs can remain"
Ένοχος για σεξουαλικά εγκλήματα ο R. Kelly - Δικαιώνονται τα θύματά του,2021-09-27 19:51:35+00:00,en,R. Kelly convicted of scheme to lure women and underage girls for sex,R. Kelly 's fate jury 's hands sex trafficking trial,R. Kelly find guilty charge sex trafficking trial
R. Kelly convicted of scheme to lure women and underage girls for sex,2021-09-27 19:52:04+00:00,de,Singer R. Kelly guilty of misuse,"5 Things know September 28 : Covid-19 , Afghanistan , Congress , China , R. Kelly",Lawyer R. Kelly compare Martin Luther King
R Kelly convicted of racketeering and sex-trafficking charges after graphic trial,2021-09-27 19:52:05+00:00,el,Guilty of sexual crimes R. Kelly - Righted victims,R. Kelly guilty misuse,R. Kelly convict sexual abuse trafficking
R. Kelly found guilty on all counts in sex-trafficking trial,2021-09-27 19:56:00+00:00,en,R. Kelly found guilty on all counts in sex-trafficking trial,"Readers sound Sopranos prequel , mob dinners R. Kelly",abuse process : jury speak Ex - Superstar R. Kelly guilty
R. Kelly colpevole di traffico e sfruttamento sessuale di minori,2021-09-27 19:56:45+00:00,it,R. Kelly guilty of trafficking and sexual exploitation of minors,Claim R Kelly get fair trial dismissed ‘ insulting ’ victim,"the trial R. Kelly , US voicemail black woman victim sexual crime"
Cântăreţul american R. Kelly a fost găsit vinovat pentru trafic de persoane și riscă zeci de ani de închisoare,2021-09-27 19:57:37+00:00,en,R. Kelly convicted of racketeering conspiracy in sex trafficking trial,R. Kelly guilty abuse process,R. Kelly find Guilty Racketeering Sex trafficking charge
R. Kelly convicted of racketeering conspiracy in sex trafficking trial,2021-09-27 19:59:00+00:00,en,R. Kelly kjent skyldig i menneskehandel,"R. Kelly 's ex-wife opens singer 's sex trafficking trial , impact kids",R. Kelly Guilty on all count in Sex Trafficking & Racketeering Trial
R. Kelly kjent skyldig i menneskehandel,2021-09-27 19:59:38+00:00,ro,American singer R. Kelly has been found guilty of trafficking in human beings and risks decades in prison,"Entertainment News Roundup : Emporio Armani marks 40 years soft , fluid spring collection ; Johnny Depp decries 'cancel culture ' receiving San Sebastian 's top prize",R. Kelly : Attorneys Talk Prison Sentence Length
US-Sänger R. Kelly schuldig gesprochen: Missbrauchsprozess - lange Haftstrafe droht,2021-09-27 20:00:00+00:00,en,R Kelly convicted in sex trafficking trial,Singer R Kelly found guilty human trafficking,live : R. Kelly find Guilty all Counts Faces Life Prison
Rapper R. Kelly é condenado por tráfico sexual de mulheres e menores,2021-09-27 20:00:26+00:00,en,Timeline of the R. Kelly allegations,R & B star R Kelly convicted sex trafficking trial following years allegations,Azriel Clary Claims People warn R. Kelly about be with Underage girl
R Kelly convicted in sex trafficking trial,2021-09-27 20:01:22+00:00,de,US singer R. Kelly guilty spoken: abuse process - long imprisonment threatens,Reuters Entertainment News Summary,sell R. Kelly 500 percent since rule
Timeline of the R. Kelly allegations,2021-09-27 20:04:00+00:00,pt,Rapper R. Kelly is convicted of sexual trafficking in women and minors,London On Da Track 's Mom Testifies That R. Kelly Once Threatened Her,american singer R. Kelly convict sexual crime
R. Kelly è colpevole di traffico e sfruttamento sessuale di minori,2021-09-27 20:04:26+00:00,it,A. Kelly is guilty of trafficking and sexual exploitation of minors,'The Apology Is His Conviction ' : Faith Rodgers Speaks First Time Since R. Kelly Trial,lifetime superstar ? - Case R. Kelly : question answer condemnation
Ένοχος για σεξουαλικά εγκλήματα ο R. Kelly - Δικαιώνονται τα θύματά του,2021-09-27 20:04:38+00:00,el,Guilty of sexual crimes R. Kelly - Righted victims,"Bill Cosby Promotes Boosie Badazz 's `` My Struggle , '' Wants It To Be A `` Box Office Success ''",Youtube remove channel bane R. Kelly drug trafficking conviction
R. Kelly: Ένοχος για σεξουαλικά εγκλήματα - Δικαιώνονται τα θύματά του,2021-09-27 20:05:35+00:00,en,R Kelly found guilty of all counts in racketeering and sex trafficking trial,Abuse process : Jury speaks Ex-Superstar R. Kelly guilty,R. Kelly : Indictment hold final plea
R Kelly found guilty of all counts in racketeering and sex trafficking trial,2021-09-27 20:06:28+00:00,el,R. Kelly: Guilty of sexual crimes - Righted victims,Abuse process : Jury speaks Ex-Superstar R. Kelly guilty,Bill Cosby think r.kelly ' railroad ' sex - traffic trial
Ja Rule & Fat Joe Avoided R. Kelly Collabs During Verzuz,2021-09-27 20:07:21+00:00,en,Ja Rule & Fat Joe Avoided R. Kelly Collabs During Verzuz,"Judged New York , singer R. Kelly convicted sexual crimes",R. Kelly convict federal sex - traffic case
Ένοχος για σεξουαλικά εγκλήματα ο R. Kelly,2021-09-27 20:07:34+00:00,el,Guilty of sexual crimes R. Kelly,Baton Rouge rescinds R. Kelly 's 'key city ' conviction sex trafficking case,Ja Rule & Fat Joe avoid R. Kelly Collabs during Verzuz
Le chanteur R. Kelly reconnu coupable de crimes sexuels aux Etats-Unis,2021-09-27 20:09:00+00:00,fr,Singer R. Kelly convicted of sexual crimes in the United States,YouTube removes R.Kelly 's channels human trafficking charges,"the trial R. Kelly , US voicemail black woman victim sexual crime"
Le chanteur R. Kelly reconnu coupable de crimes sexuels aux Etatst-Unis,2021-09-27 20:09:00+00:00,en,R. Kelly found guilty on all charges of sex trafficking and racketeering in federal trial,YouTube removes official channels fallen star R & B R. Kelly,R & B Superstar r Kelly convict in Sex Trafficking trial
"R. Kelly considerado culpado de todas as acusações, entre elas abuso e tráfico sexual",2021-09-27 20:10:13+00:00,en,Singer R. Kelly found guilty on all counts in sex abuse trial,R. Kelly found guilty racketeering sex trafficking case,a Jury convict R. Kelly - but will his music Face consequence ?
Etats-Unis : le chanteur R. Kelly reconnu coupable de crimes sexuels,2021-09-27 20:11:13+00:00,fr,Singer R. Kelly convicted of sexual crimes in the United States,"R. Kelly , condemnation Youtube closes two channels singer",Rapper R. Kelly convict sexual trafficking woman minor
R. Kelly found guilty on all charges of sex trafficking and racketeering in federal trial,2021-09-27 20:12:35+00:00,pt,"R. Kelly found guilty of all charges, including abuse and sexual trafficking",R. Kelly convicted extortion sexual trafficking women minors,R. Kelly ' defense use strategy prop famous man shame female fan
